episode_id,layout_id,condition,target_color,target_side_base,target_side_exterior_original,blue_block_side_base,red_block_side_base,chunk_index,phase,start,stop,executed_steps,progress_pregrasp,progress_full,seed,visual_condition,prompt_family,first_prompt,second_prompt,energy_first,energy_second,margin_first_minus_second,cartesian_x,cartesian_y,cartesian_z
2026_08_18_00_58_22_709133_L3_left_C1,L3,C1,blue,left,right,left,right,4,pregrasp,64,80,16,0.6060606060606061,0.5228758169934641,8,exterior_hflip,side,pick up the left block,pick up the right block,0.3896486461162567,0.3975699543952942,-0.007921308279037476,0.548133909702301,0.10374394059181213,0.30093488097190857
2026_08_18_00_58_22_709133_L3_left_C1,L3,C1,blue,left,right,left,right,4,pregrasp,64,80,16,0.6060606060606061,0.5228758169934641,9,exterior_hflip,color,pick up the blue block,pick up the red block,0.17630283534526825,0.14432531595230103,0.031977519392967224,0.548133909702301,0.10374394059181213,0.30093488097190857
2026_08_18_00_58_22_709133_L3_left_C1,L3,C1,blue,left,right,left,right,4,pregrasp,64,80,16,0.6060606060606061,0.5228758169934641,9,exterior_hflip,side,pick up the left block,pick up the right block,0.16560804843902588,0.1641586720943451,0.0014493763446807861,0.548133909702301,0.10374394059181213,0.30093488097190857
2026_08_18_00_58_22_709133_L3_left_C1,L3,C1,blue,left,right,left,right,5,pregrasp,80,96,16,0.7272727272727273,0.6274509803921569,0,exterior_hflip,color,pick up the blue block,pick up the red block,0.3107282817363739,0.280731201171875,0.0299970805644989,0.5968729853630066,0.08423995971679688,0.25505802035331726
2026_08_18_00_58_22_709133_L3_left_C1,L3,C1,blue,left,right,left,right,5,pregrasp,80,96,16,0.7272727272727273,0.6274509803921569,0,exterior_hflip,side,pick up the left block,pick up the right block,0.29846981167793274,0.3020813465118408,-0.003611534833908081,0.5968729853630066,0.08423995971679688,0.25505802035331726
2026_08_18_00_58_22_709133_L3_left_C1,L3,C1,blue,left,right,left,right,5,pregrasp,80,96,16,0.7272727272727273,0.6274509803921569,1,exterior_hflip,color,pick up the blue block,pick up the red block,0.29112905263900757,0.24074247479438782,0.05038657784461975,0.5968729853630066,0.08423995971679688,0.25505802035331726
2026_08_18_00_58_22_709133_L3_left_C1,L3,C1,blue,left,right,left,right,5,pregrasp,80,96,16,0.7272727272727273,0.6274509803921569,1,exterior_hflip,side,pick up the left block,pick up the right block,0.27968907356262207,0.2824823260307312,-0.002793252468109131,0.5968729853630066,0.08423995971679688,0.25505802035331726
2026_08_18_00_58_22_709133_L3_left_C1,L3,C1,blue,left,right,left,right,5,pregrasp,80,96,16,0.7272727272727273,0.6274509803921569,2,exterior_hflip,color,pick up the blue block,pick up the red block,0.3018245995044708,0.2666439116001129,0.03518068790435791,0.5968729853630066,0.08423995971679688,0.25505802035331726
2026_08_18_00_58_22_709133_L3_left_C1,L3,C1,blue,left,right,left,right,5,pregrasp,80,96,16,0.7272727272727273,0.6274509803921569,2,exterior_hflip,side,pick up the left block,pick up the right block,0.2964123785495758,0.29866012930870056,-0.002247750759124756,0.5968729853630066,0.08423995971679688,0.25505802035331726
2026_08_18_00_58_22_709133_L3_left_C1,L3,C1,blue,left,right,left,right,5,pregrasp,80,96,16,0.7272727272727273,0.6274509803921569,3,exterior_hflip,color,pick up the blue block,pick up the red block,0.19138994812965393,0.15272356569766998,0.03866638243198395,0.5968729853630066,0.08423995971679688,0.25505802035331726
2026_08_18_00_58_22_709133_L3_left_C1,L3,C1,blue,left,right,left,right,5,pregrasp,80,96,16,0.7272727272727273,0.6274509803921569,3,exterior_hflip,side,pick up the left block,pick up the right block,0.1772497594356537,0.18039622902870178,-0.0031464695930480957,0.5968729853630066,0.08423995971679688,0.25505802035331726
2026_08_18_00_58_22_709133_L3_left_C1,L3,C1,blue,left,right,left,right,5,pregrasp,80,96,16,0.7272727272727273,0.6274509803921569,4,exterior_hflip,color,pick up the blue block,pick up the red block,0.2368103265762329,0.19870886206626892,0.03810146450996399,0.5968729853630066,0.08423995971679688,0.25505802035331726
2026_08_18_00_58_22_709133_L3_left_C1,L3,C1,blue,left,right,left,right,5,pregrasp,80,96,16,0.7272727272727273,0.6274509803921569,4,exterior_hflip,side,pick up the left block,pick up the right block,0.21862930059432983,0.2207559198141098,-0.0021266192197799683,0.5968729853630066,0.08423995971679688,0.25505802035331726
2026_08_18_00_58_22_709133_L3_left_C1,L3,C1,blue,left,right,left,right,5,pregrasp,80,96,16,0.7272727272727273,0.6274509803921569,5,exterior_hflip,color,pick up the blue block,pick up the red block,0.25834640860557556,0.2165067493915558,0.041839659214019775,0.5968729853630066,0.08423995971679688,0.25505802035331726
2026_08_18_00_58_22_709133_L3_left_C1,L3,C1,blue,left,right,left,right,5,pregrasp,80,96,16,0.7272727272727273,0.6274509803921569,5,exterior_hflip,side,pick up the left block,pick up the right block,0.24523894488811493,0.24953848123550415,-0.004299536347389221,0.5968729853630066,0.08423995971679688,0.25505802035331726
2026_08_18_00_58_22_709133_L3_left_C1,L3,C1,blue,left,right,left,right,5,pregrasp,80,96,16,0.7272727272727273,0.6274509803921569,6,exterior_hflip,color,pick up the blue block,pick up the red block,0.2659740447998047,0.21988260746002197,0.046091437339782715,0.5968729853630066,0.08423995971679688,0.25505802035331726
2026_08_18_00_58_22_709133_L3_left_C1,L3,C1,blue,left,right,left,right,5,pregrasp,80,96,16,0.7272727272727273,0.6274509803921569,6,exterior_hflip,side,pick up the left block,pick up the right block,0.2488223910331726,0.2516133189201355,-0.0027909278869628906,0.5968729853630066,0.08423995971679688,0.25505802035331726
2026_08_18_00_58_22_709133_L3_left_C1,L3,C1,blue,left,right,left,right,5,pregrasp,80,96,16,0.7272727272727273,0.6274509803921569,7,exterior_hflip,color,pick up the blue block,pick up the red block,0.3753800094127655,0.32586878538131714,0.049511224031448364,0.5968729853630066,0.08423995971679688,0.25505802035331726
2026_08_18_00_58_22_709133_L3_left_C1,L3,C1,blue,left,right,left,right,5,pregrasp,80,96,16,0.7272727272727273,0.6274509803921569,7,exterior_hflip,side,pick up the left block,pick up the right block,0.3592495322227478,0.3601674735546112,-0.0009179413318634033,0.5968729853630066,0.08423995971679688,0.25505802035331726
2026_08_18_00_58_22_709133_L3_left_C1,L3,C1,blue,left,right,left,right,5,pregrasp,80,96,16,0.7272727272727273,0.6274509803921569,8,exterior_hflip,color,pick up the blue block,pick up the red block,0.3060395419597626,0.2682156562805176,0.037823885679244995,0.5968729853630066,0.08423995971679688,0.25505802035331726
2026_08_18_00_58_22_709133_L3_left_C1,L3,C1,blue,left,right,left,right,5,pregrasp,80,96,16,0.7272727272727273,0.6274509803921569,8,exterior_hflip,side,pick up the left block,pick up the right block,0.3008803427219391,0.3021324872970581,-0.0012521445751190186,0.5968729853630066,0.08423995971679688,0.25505802035331726
2026_08_18_00_58_22_709133_L3_left_C1,L3,C1,blue,left,right,left,right,5,pregrasp,80,96,16,0.7272727272727273,0.6274509803921569,9,exterior_hflip,color,pick up the blue block,pick up the red block,0.3155970871448517,0.2708759009838104,0.04472118616104126,0.5968729853630066,0.08423995971679688,0.25505802035331726
2026_08_18_00_58_22_709133_L3_left_C1,L3,C1,blue,left,right,left,right,5,pregrasp,80,96,16,0.7272727272727273,0.6274509803921569,9,exterior_hflip,side,pick up the left block,pick up the right block,0.3038251996040344,0.30339938402175903,0.0004258155822753906,0.5968729853630066,0.08423995971679688,0.25505802035331726
2026_08_18_00_58_22_709133_L3_left_C1,L3,C1,blue,left,right,left,right,6,pregrasp,96,112,16,0.8484848484848485,0.7320261437908496,0,exterior_hflip,color,pick up the blue block,pick up the red block,0.12408355623483658,0.1438538134098053,-0.01977025717496872,0.6441009640693665,0.057582177221775055,0.2106054425239563
2026_08_18_00_58_22_709133_L3_left_C1,L3,C1,blue,left,right,left,right,6,pregrasp,96,112,16,0.8484848484848485,0.7320261437908496,0,exterior_hflip,side,pick up the left block,pick up the right block,0.13481645286083221,0.12989544868469238,0.0049210041761398315,0.6441009640693665,0.057582177221775055,0.2106054425239563
2026_08_18_00_58_22_709133_L3_left_C1,L3,C1,blue,left,right,left,right,6,pregrasp,96,112,16,0.8484848484848485,0.7320261437908496,1,exterior_hflip,color,pick up the blue block,pick up the red block,0.2147873342037201,0.2489755004644394,-0.0341881662607193,0.6441009640693665,0.057582177221775055,0.2106054425239563
2026_08_18_00_58_22_709133_L3_left_C1,L3,C1,blue,left,right,left,right,6,pregrasp,96,112,16,0.8484848484848485,0.7320261437908496,1,exterior_hflip,side,pick up the left block,pick up the right block,0.2539936304092407,0.23168818652629852,0.0223054438829422,0.6441009640693665,0.057582177221775055,0.2106054425239563
2026_08_18_00_58_22_709133_L3_left_C1,L3,C1,blue,left,right,left,right,6,pregrasp,96,112,16,0.8484848484848485,0.7320261437908496,2,exterior_hflip,color,pick up the blue block,pick up the red block,0.14976699650287628,0.17850813269615173,-0.02874113619327545,0.6441009640693665,0.057582177221775055,0.2106054425239563
2026_08_18_00_58_22_709133_L3_left_C1,L3,C1,blue,left,right,left,right,6,pregrasp,96,112,16,0.8484848484848485,0.7320261437908496,2,exterior_hflip,side,pick up the left block,pick up the right block,0.1683095395565033,0.15921150147914886,0.009098038077354431,0.6441009640693665,0.057582177221775055,0.2106054425239563
2026_08_18_00_58_22_709133_L3_left_C1,L3,C1,blue,left,right,left,right,6,pregrasp,96,112,16,0.8484848484848485,0.7320261437908496,3,exterior_hflip,color,pick up the blue block,pick up the red block,0.19762277603149414,0.21960018575191498,-0.021977409720420837,0.6441009640693665,0.057582177221775055,0.2106054425239563
2026_08_18_00_58_22_709133_L3_left_C1,L3,C1,blue,left,right,left,right,6,pregrasp,96,112,16,0.8484848484848485,0.7320261437908496,3,exterior_hflip,side,pick up the left block,pick up the right block,0.2213360071182251,0.20820015668869019,0.013135850429534912,0.6441009640693665,0.057582177221775055,0.2106054425239563
2026_08_18_00_58_22_709133_L3_left_C1,L3,C1,blue,left,right,left,right,6,pregrasp,96,112,16,0.8484848484848485,0.7320261437908496,4,exterior_hflip,color,pick up the blue block,pick up the red block,0.2993658483028412,0.34041261672973633,-0.04104676842689514,0.6441009640693665,0.057582177221775055,0.2106054425239563
2026_08_18_00_58_22_709133_L3_left_C1,L3,C1,blue,left,right,left,right,6,pregrasp,96,112,16,0.8484848484848485,0.7320261437908496,4,exterior_hflip,side,pick up the left block,pick up the right block,0.3482706546783447,0.32237178087234497,0.025898873805999756,0.6441009640693665,0.057582177221775055,0.2106054425239563
2026_08_18_00_58_22_709133_L3_left_C1,L3,C1,blue,left,right,left,right,6,pregrasp,96,112,16,0.8484848484848485,0.7320261437908496,5,exterior_hflip,color,pick up the blue block,pick up the red block,0.3005650043487549,0.3399631381034851,-0.039398133754730225,0.6441009640693665,0.057582177221775055,0.2106054425239563
2026_08_18_00_58_22_709133_L3_left_C1,L3,C1,blue,left,right,left,right,6,pregrasp,96,112,16,0.8484848484848485,0.7320261437908496,5,exterior_hflip,side,pick up the left block,pick up the right block,0.35719820857048035,0.32507267594337463,0.03212553262710571,0.6441009640693665,0.057582177221775055,0.2106054425239563
2026_08_18_00_58_22_709133_L3_left_C1,L3,C1,blue,left,right,left,right,6,pregrasp,96,112,16,0.8484848484848485,0.7320261437908496,6,exterior_hflip,color,pick up the blue block,pick up the red block,0.19053512811660767,0.21353062987327576,-0.02299550175666809,0.6441009640693665,0.057582177221775055,0.2106054425239563
2026_08_18_00_58_22_709133_L3_left_C1,L3,C1,blue,left,right,left,right,6,pregrasp,96,112,16,0.8484848484848485,0.7320261437908496,6,exterior_hflip,side,pick up the left block,pick up the right block,0.20749403536319733,0.2044033706188202,0.0030906647443771362,0.6441009640693665,0.057582177221775055,0.2106054425239563
2026_08_18_00_58_22_709133_L3_left_C1,L3,C1,blue,left,right,left,right,6,pregrasp,96,112,16,0.8484848484848485,0.7320261437908496,7,exterior_hflip,color,pick up the blue block,pick up the red block,0.27989915013313293,0.3133811950683594,-0.03348204493522644,0.6441009640693665,0.057582177221775055,0.2106054425239563
2026_08_18_00_58_22_709133_L3_left_C1,L3,C1,blue,left,right,left,right,6,pregrasp,96,112,16,0.8484848484848485,0.7320261437908496,7,exterior_hflip,side,pick up the left block,pick up the right block,0.3239312171936035,0.3005618751049042,0.02336934208869934,0.6441009640693665,0.057582177221775055,0.2106054425239563
2026_08_18_00_58_22_709133_L3_left_C1,L3,C1,blue,left,right,left,right,6,pregrasp,96,112,16,0.8484848484848485,0.7320261437908496,8,exterior_hflip,color,pick up the blue block,pick up the red block,0.20349732041358948,0.22891166806221008,-0.025414347648620605,0.6441009640693665,0.057582177221775055,0.2106054425239563
2026_08_18_00_58_22_709133_L3_left_C1,L3,C1,blue,left,right,left,right,6,pregrasp,96,112,16,0.8484848484848485,0.7320261437908496,8,exterior_hflip,side,pick up the left block,pick up the right block,0.23865854740142822,0.2176087200641632,0.021049827337265015,0.6441009640693665,0.057582177221775055,0.2106054425239563
2026_08_18_00_58_22_709133_L3_left_C1,L3,C1,blue,left,right,left,right,6,pregrasp,96,112,16,0.8484848484848485,0.7320261437908496,9,exterior_hflip,color,pick up the blue block,pick up the red block,0.2611943185329437,0.29960334300994873,-0.038409024477005005,0.6441009640693665,0.057582177221775055,0.2106054425239563
2026_08_18_00_58_22_709133_L3_left_C1,L3,C1,blue,left,right,left,right,6,pregrasp,96,112,16,0.8484848484848485,0.7320261437908496,9,exterior_hflip,side,pick up the left block,pick up the right block,0.3102879524230957,0.2801028788089752,0.030185073614120483,0.6441009640693665,0.057582177221775055,0.2106054425239563
2026_08_18_00_58_22_709133_L3_left_C1,L3,C1,blue,left,right,left,right,7,pregrasp,112,128,16,0.9696969696969697,0.8366013071895425,0,exterior_hflip,color,pick up the blue block,pick up the red block,0.28704965114593506,0.3136991560459137,-0.026649504899978638,0.6667441725730896,0.04563955217599869,0.1891476958990097
2026_08_18_00_58_22_709133_L3_left_C1,L3,C1,blue,left,right,left,right,7,pregrasp,112,128,16,0.9696969696969697,0.8366013071895425,0,exterior_hflip,side,pick up the left block,pick up the right block,0.30691418051719666,0.2955434322357178,0.011370748281478882,0.6667441725730896,0.04563955217599869,0.1891476958990097
2026_08_18_00_58_22_709133_L3_left_C1,L3,C1,blue,left,right,left,right,7,pregrasp,112,128,16,0.9696969696969697,0.8366013071895425,1,exterior_hflip,color,pick up the blue block,pick up the red block,0.22102975845336914,0.2518395185470581,-0.030809760093688965,0.6667441725730896,0.04563955217599869,0.1891476958990097
2026_08_18_00_58_22_709133_L3_left_C1,L3,C1,blue,left,right,left,right,7,pregrasp,112,128,16,0.9696969696969697,0.8366013071895425,1,exterior_hflip,side,pick up the left block,pick up the right block,0.24339506030082703,0.23025447130203247,0.013140588998794556,0.6667441725730896,0.04563955217599869,0.1891476958990097
2026_08_18_00_58_22_709133_L3_left_C1,L3,C1,blue,left,right,left,right,7,pregrasp,112,128,16,0.9696969696969697,0.8366013071895425,2,exterior_hflip,color,pick up the blue block,pick up the red block,0.253312349319458,0.2742733359336853,-0.020960986614227295,0.6667441725730896,0.04563955217599869,0.1891476958990097
2026_08_18_00_58_22_709133_L3_left_C1,L3,C1,blue,left,right,left,right,7,pregrasp,112,128,16,0.9696969696969697,0.8366013071895425,2,exterior_hflip,side,pick up the left block,pick up the right block,0.2752963602542877,0.26262760162353516,0.012668758630752563,0.6667441725730896,0.04563955217599869,0.1891476958990097
2026_08_18_00_58_22_709133_L3_left_C1,L3,C1,blue,left,right,left,right,7,pregrasp,112,128,16,0.9696969696969697,0.8366013071895425,3,exterior_hflip,color,pick up the blue block,pick up the red block,0.383804589509964,0.3850799798965454,-0.001275390386581421,0.6667441725730896,0.04563955217599869,0.1891476958990097
2026_08_18_00_58_22_709133_L3_left_C1,L3,C1,blue,left,right,left,right,7,pregrasp,112,128,16,0.9696969696969697,0.8366013071895425,3,exterior_hflip,side,pick up the left block,pick up the right block,0.4039801061153412,0.39510485529899597,0.008875250816345215,0.6667441725730896,0.04563955217599869,0.1891476958990097
2026_08_18_00_58_22_709133_L3_left_C1,L3,C1,blue,left,right,left,right,7,pregrasp,112,128,16,0.9696969696969697,0.8366013071895425,4,exterior_hflip,color,pick up the blue block,pick up the red block,0.3591157793998718,0.3588011860847473,0.0003145933151245117,0.6667441725730896,0.04563955217599869,0.1891476958990097
